m;sem;h;N;X;outcome;Tmin;IntTem;Tmed;Vmax;Vmin;Intvel;Vmed;oil;Presion;Peso;Retraso;tempsuelo
5;5;5;22806;13832;0.49;0.42;0.073;0.45;6.88;6.87;0.001;6.87;8.7;8.3;1020.7;0;94.3
5;5;6;22807;13833;0.57;0.5;0.062;0.53;6.87;6.85;0.002;6.86;8.4;7.6;1020.4;0;94.6
5;5;7;22808;13834;3.95;0.58;0.931;2.04;6.83;6.78;0.005;6.8;8;7;1020;0;95
5;5;8;22809;13835;6.67;3.93;0.317;5.76;6.76;6.73;0.003;6.74;7.7;7.7;1020;0;93
5;5;9;22810;13836;6.4;5.04;0.17;5.47;6.74;6.72;0.002;6.73;7.4;8.4;1020;0;91
5;5;10;22811;13837;5.33;3.22;0.261;4.23;6.73;6.73;0.001;6.73;7;9;1020;0;89
5;5;11;22812;13838;3.45;2.46;0.187;3.02;6.75;6.73;0.002;6.74;6.7;12.3;1020;0;79.3
5;5;12;22813;13839;1.87;1.42;0.137;1.65;6.76;6.75;0.001;6.75;6.4;15.6;1020;0;69.6
5;5;13;22814;13840;1.87;0.75;0.492;1.25;6.76;6.75;0.001;6.76;6;19;1020;0;60
5;5;14;22815;13841;3.33;1.87;0.36;2.92;6.76;6.73;0.003;6.75;6.7;20.7;1019.7;0;54.3
5;5;15;22816;13842;5.07;3.58;0.193;4.43;6.72;6.71;0.001;6.72;7.4;22.4;1019.4;0;48.6
5;5;16;22817;13843;5.32;2.38;0.547;3.44;6.76;6.73;0.003;6.74;8;24;1019;0;43
5;5;17;22818;13844;2.7;0.83;0.533;1.78;6.77;6.76;0.001;6.77;9.7;24;1018.3;0;43.3
5;5;18;22819;13845;1.67;0.48;0.608;1.04;6.78;6.78;0.001;6.78;11.4;24;1017.6;0;43.6
5;5;19;22820;13846;1.26;0.02;1.124;0.59;6.79;6.77;0.001;6.78;13;24;1017;0.1;44
5;5;20;22821;13847;1.46;0.78;0.46;1;6.78;6.77;0.001;6.77;14.3;22;1017.3;0.1;51.3
5;5;21;22822;13848;2.6;1.1;0.437;1.95;6.77;6.74;0.003;6.75;15.6;20;1017.6;0.1;58.6
5;5;22;22823;13849;3.01;0.87;0.592;2.14;6.78;6.75;0.003;6.76;17;18;1018;0.2;66
5;5;23;22824;13850;0.66;0;1.129;0.31;6.8;6.78;0.002;6.79;15;16;1019;0.1;75.3
5;6;0;22825;13851;0.12;0.01;1.384;0.05;6.83;6.8;0.002;6.81;13;14;1020;0;84.6
5;6;1;22826;13852;0.15;0.08;0.31;0.11;6.85;6.82;0.002;6.84;11;12;1021;0;94
5;6;2;22827;13853;0.23;0.16;0.178;0.2;6.86;6.85;0.001;6.85;10.3;11;1021.3;0;94.7
5;6;3;22828;13854;0.32;0.25;0.125;0.28;6.87;6.85;0.001;6.86;9.6;10;1021.6;0;95.4
5;6;4;22829;13855;0.4;0.33;0.096;0.37;6.87;6.85;0.001;6.86;9;9;1022;0;96
5;6;5;22830;13856;0.49;0.42;0.078;0.45;6.87;6.85;0.001;6.86;8.7;8.7;1022;0;95.7
5;6;6;22831;13857;0.57;0.5;0.066;0.54;6.86;6.84;0.002;6.85;8.4;8.4;1022;0;95.4
5;6;7;22832;13858;4.77;0.44;1.041;2.34;6.84;6.78;0.005;6.81;8;8;1022;0;95
5;6;8;22833;13859;7.67;5.3;0.188;6.53;6.77;6.73;0.004;6.74;8;8.3;1022;0;92.3
5;6;9;22834;13860;7.88;6.73;0.079;7.3;6.74;6.73;0.001;6.73;8;8.6;1022;0;89.6
5;6;10;22835;13861;6.93;4.76;0.201;5.77;6.74;6.73;0;6.73;8;9;1022;0;87
5;6;11;22836;13862;5.54;3.39;0.308;4.23;6.74;6.73;0.001;6.73;8.3;12;1022;0;76.7
5;6;12;22837;13863;2.67;1.01;0.511;1.76;6.74;6.74;0.001;6.74;8.6;15;1022;0;66.4
5;6;13;22838;13864;2.27;0.52;0.759;1.29;6.74;6.74;0;6.74;9;18;1022;0;56
5;6;14;22839;13865;3.79;1.68;0.504;2.52;6.74;6.71;0.003;6.73;8.7;20;1021.7;0;52.3
5;6;15;22840;13866;4.82;3.84;0.164;4.14;6.71;6.68;0.002;6.69;8.4;22;1021.4;0;48.6
5;6;16;22841;13867;13.27;3.13;1.43;5.46;6.7;6.67;0.002;6.69;8;24;1021;0;45
5;6;17;22842;13868;2.59;0.99;0.49;1.94;6.7;6.69;0.001;6.7;8;24.3;1020.3;0;45
5;6;18;22843;13869;2.92;1.5;0.483;1.97;6.71;6.7;0.001;6.7;8;24.6;1019.6;0;45
5;6;19;22844;13870;1.81;0.51;0.918;0.94;6.72;6.7;0.001;6.71;8;25;1019;0;45
5;6;20;22845;13871;0.55;0.09;0.717;0.32;6.72;6.71;0.001;6.72;9;23.3;1019.3;0;50
5;6;21;22846;13872;1.6;0.19;0.789;0.9;6.72;6.71;0.001;6.71;10;21.6;1019.6;0;55
5;6;22;22847;13873;1.42;0.94;0.307;1.09;6.71;6.7;0.001;6.71;11;20;1020;0;60
5;6;23;22848;13874;0.47;0.03;0.884;0.25;6.73;6.71;0.001;6.72;10.7;17.7;1020.3;0;70.7
5;7;0;22849;13875;0.38;0.01;1.678;0.14;6.76;6.73;0.002;6.75;10.4;15.4;1020.6;0;81.4
5;7;1;22850;13876;0.11;0.04;0.483;0.07;6.79;6.76;0.002;6.77;10;13;1021;0;92
5;7;2;22851;13877;0.19;0.12;0.224;0.15;6.81;6.79;0.002;6.8;8.7;12;1021;0;93.7
5;7;3;22852;13878;0.27;0.2;0.146;0.24;6.84;6.82;0.002;6.83;7.4;11;1021;0;95.4
5;7;4;22853;13879;0.36;0.29;0.108;0.32;6.86;6.84;0.001;6.85;6;10;1021;0;97
5;7;5;22854;13880;0.44;0.37;0.086;0.4;6.88;6.86;0.001;6.87;4.7;9.3;1020.7;0;96.7
5;7;6;22855;13881;0.52;0.45;0.071;0.49;6.9;6.88;0.001;6.89;3.4;8.6;1020.4;0;96.4
5;7;7;22856;13882;0.96;0.43;0.592;0.6;6.89;6.88;0.001;6.89;2;8;1020;0;96
5;7;8;22857;13883;5.99;2.08;0.508;4.23;6.88;6.83;0.004;6.86;1.7;9;1020;0;94.7
5;7;9;22858;13884;8.55;5.64;0.248;7.49;6.82;6.75;0.006;6.79;1.4;10;1020;0;93.4
5;7;10;22859;13885;9.85;8.13;0.124;8.77;6.75;6.73;0.002;6.74;1;11;1020;0;92
5;7;11;22860;13886;8.05;6.13;0.151;6.99;6.76;6.74;0.002;6.74;1.3;14.7;1020;0;82
5;7;12;22861;13887;5.8;3.92;0.228;5.07;6.79;6.76;0.002;6.77;1.6;18.4;1020;0;72
5;7;13;22862;13888;3.85;2.75;0.209;3.19;6.8;6.78;0.002;6.79;2;22;1020;0;62
5;7;14;22863;13889;4.08;3.02;0.158;3.52;6.8;6.8;0;6.8;4;23;1019.7;0;57.7
5;7;15;22864;13890;4.22;3.61;0.081;3.91;6.8;6.79;0.001;6.8;6;24;1019.4;0;53.4
5;7;16;22865;13891;4.75;2.47;0.47;3.23;6.82;6.79;0.002;6.81;8;25;1019;0.1;49
5;7;17;22866;13892;2.6;1.39;0.347;2.12;6.83;6.82;0.001;6.83;8.3;25;1018.3;0.4;50
5;7;18;22867;13893;2.87;1.6;0.338;2.41;6.84;6.83;0.001;6.83;8.6;25;1017.6;0.7;51
5;7;19;22868;13894;2.65;0.71;0.605;1.8;6.85;6.84;0.001;6.85;9;25;1017;1;52
5;7;20;22869;13895;1.87;0.93;0.341;1.41;6.86;6.85;0.001;6.86;10.3;22.7;1017;1.2;60.7
5;7;21;22870;13896;3.47;1.66;0.412;2.46;6.85;6.85;0;6.85;11.6;20.4;1017;1.4;69.4
5;7;22;22871;13897;2.75;1.18;0.414;2.02;6.86;6.85;0.001;6.86;13;18;1017;1.5;78
5;7;23;22872;13898;2.09;0.62;0.558;1.34;6.89;6.86;0.002;6.88;12.3;16.3;1017.7;1;84.3
5;1;0;22873;13899;1.26;0.07;1.322;0.54;6.91;6.89;0.002;6.9;11.6;14.6;1018.4;0.5;90.6
5;1;1;22874;13900;0.21;0.01;1.634;0.08;6.94;6.91;0.002;6.93;11;13;1019;0;97
5;1;2;22875;13901;0.14;0.05;0.47;0.09;6.97;6.94;0.002;6.95;9.3;12.3;1019.3;0;97.3
5;1;3;22876;13902;0.24;0.16;0.221;0.2;6.99;6.97;0.001;6.98;7.6;11.6;1019.6;0;97.6
5;1;4;22877;13903;0.35;0.26;0.144;0.31;7.01;6.99;0.001;7;6;11;1020;0;98
5;1;5;22878;13904;0.46;0.37;0.107;0.41;7.03;7.01;0.001;7.02;5;10.3;1019.7;0;98
5;1;6;22879;13905;0.56;0.47;0.085;0.52;7.04;7.03;0.001;7.03;4;9.6;1019.4;0;98
5;1;7;22880;13906;0.58;0.13;1.204;0.26;7.05;7.04;0;7.05;3;9;1019;0;98
5;1;8;22881;13907;4.29;0.6;0.796;2.95;7.04;7.03;0.001;7.04;2.7;9.7;1019;0;97.3
5;1;9;22882;13908;7.54;4.5;0.262;6.1;7.02;6.96;0.005;6.99;2.4;10.4;1019;0;96.6
5;1;10;22883;13909;8.42;7.36;0.082;8.02;6.96;6.93;0.003;6.94;2;11;1019;0;96
5;1;11;22884;13910;8.69;7.49;0.075;8.1;6.93;6.91;0.002;6.92;4;12;1019.7;0.1;93
5;1;12;22885;13911;6.92;5.67;0.106;6.34;6.93;6.92;0.001;6.92;6;13;1020.4;0.2;90
5;1;13;22886;13912;5.38;4.06;0.155;4.66;6.95;6.93;0.002;6.94;8;14;1021;0.4;87
5;1;14;22887;13913;4.18;3.29;0.134;3.69;6.95;6.95;0.001;6.95;10;14.3;1020.7;0.4;83.7
5;1;15;22888;13914;4.4;3.27;0.156;3.88;6.94;6.94;0;6.94;12;14.6;1020.4;0.4;80.4
5;1;16;22889;13915;5.14;2.31;0.51;3.41;6.96;6.94;0.002;6.95;14;15;1020;0.3;77
5;1;17;22890;13916;3.26;2;0.263;2.58;6.97;6.96;0.001;6.97;13.7;16;1019.7;0.2;72.3
5;1;18;22891;13917;3.18;2.85;0.07;2.97;6.97;6.96;0.001;6.97;13.4;17;1019.4;0.1;67.6
5;1;19;22892;13918;3.45;2.29;0.255;2.75;6.98;6.97;0;6.97;13;18;1019;0.1;63
5;1;20;22893;13919;3.14;2.2;0.266;2.48;6.97;6.96;0.001;6.96;13.7;16.7;1018.7;0.1;64.3
5;1;21;22894;13920;4.87;2.67;0.343;4.07;6.95;6.92;0.003;6.93;14.4;15.4;1018.4;0.1;65.6
5;1;22;22895;13921;6.23;4.12;0.246;5;6.95;6.91;0.003;6.93;15;14;1018;0;67
5;1;23;22896;13922;3.66;1.37;0.476;2.48;6.97;6.96;0.002;6.96;14;11.7;1019;0;74.7
5;2;0;22897;13923;1.07;0.01;1.108;0.51;7;6.98;0.002;6.99;13;9.4;1020;0;82.4
5;2;1;22898;13924;0.45;0.02;1.697;0.17;7.01;7;0.001;7.01;12;7;1021;0;90
5;2;2;22899;13925;0.15;0.06;0.459;0.1;7.02;7.01;0.001;7.02;11;6.7;1020.7;0;92.3
5;2;3;22900;13926;0.26;0.17;0.218;0.22;7.02;7;0.001;7.01;10;6.4;1020.4;0;94.6
5;2;4;22901;13927;0.38;0.28;0.143;0.33;7.02;7;0.001;7.01;9;6;1020;0;97
5;2;5;22902;13928;0.49;0.4;0.107;0.44;7.02;7;0.002;7.01;8.7;5.7;1019.7;0;97.3
5;2;6;22903;13929;0.93;0.41;0.59;0.58;7.01;7;0.001;7;8.4;5.4;1019.4;0;97.6
5;2;7;22904;13930;5.71;0.86;0.775;3.8;6.99;6.9;0.007;6.95;8;5;1019;0;98
5;2;8;22905;13931;7.57;4.58;0.296;6.5;6.89;6.85;0.004;6.86;7.3;5.7;1019;0;96
5;2;9;22906;13932;9.21;7.38;0.122;8.2;6.88;6.85;0.002;6.87;6.6;6.4;1019;0;94
5;2;10;22907;13933;8.01;6.28;0.129;7.1;6.87;6.84;0.003;6.86;6;7;1019;0;92
5;2;11;22908;13934;6.83;4.78;0.221;6.14;6.86;6.83;0.002;6.84;5.3;9.7;1018.7;0;83
5;2;12;22909;13935;5.65;4.15;0.207;5.22;6.87;6.85;0.001;6.86;4.6;12.4;1018.4;0;74
5;2;13;22910;13936;4.66;2.93;0.267;3.68;6.87;6.86;0.001;6.87;4;15;1018;0;65
5;2;14;22911;13937;5.39;3.41;0.26;4.61;6.88;6.84;0.003;6.85;6.3;16.3;1017.7;0;60
5;2;15;22912;13938;6.46;5.01;0.132;5.78;6.82;6.81;0.002;6.81;8.6;17.6;1017.4;0;55
5;2;16;22913;13939;5.73;3.49;0.318;4.34;6.86;6.83;0.003;6.84;11;19;1017;0;50
5;2;17;22914;13940;2.6;1.09;0.456;2;6.87;6.86;0.001;6.86;13;18.7;1016.7;0;52
5;2;18;22915;13941;2.36;1.4;0.292;1.98;6.87;6.86;0.001;6.87;15;18.4;1016.4;0;54
5;2;19;22916;13942;2.18;1.18;0.377;1.58;6.89;6.87;0.001;6.88;17;18;1016;0;56
5;2;20;22917;13943;2.6;1.57;0.285;2.02;6.89;6.87;0.001;6.88;17.7;15.7;1016.3;0;61.3
5;2;21;22918;13944;4.16;2;0.372;3.18;6.86;6.83;0.002;6.85;18.4;13.4;1016.6;0;66.6
5;2;22;22919;13945;4.47;2.52;0.279;3.5;6.87;6.83;0.003;6.85;19;11;1017;0;72
5;2;23;22920;13946;1.59;0.71;0.425;1.11;6.9;6.88;0.002;6.89;18.3;9.7;1018.3;0.1;78
5;3;0;22921;13947;0.51;0.01;1.081;0.25;6.92;6.9;0.002;6.91;17.6;8.4;1019.6;0.2;84
5;3;1;22922;13948;0.11;0.03;0.619;0.07;6.95;6.92;0.002;6.94;17;7;1021;0.2;90
5;3;2;22923;13949;0.21;0.13;0.249;0.17;6.97;6.95;0.001;6.96;16;6.3;1021.7;0.2;90
5;3;3;22924;13950;0.32;0.23;0.156;0.27;6.99;6.97;0.001;6.98;15;5.6;1022.4;0.2;90
5;3;4;22925;13951;0.42;0.33;0.113;0.38;7.01;6.99;0.001;7;14;5;1023;0.1;90
5;3;5;22926;13952;0.52;0.44;0.089;0.48;7.02;7;0.001;7.01;13;4.3;1023.3;0.1;91.7
5;3;6;22927;13953;0.57;0.2;0.561;0.45;7.01;7;0.002;7.01;12;3.6;1023.6;0.1;93.4
5;3;7;22928;13954;6.69;1.13;0.735;4.24;6.99;6.89;0.008;6.95;11;3;1024;0;95
5;3;8;22929;13955;7.85;6.71;0.109;7.08;6.89;6.84;0.004;6.87;10.7;3;1024.3;0;94.7
5;3;9;22930;13956;7.21;6.29;0.077;6.82;6.86;6.84;0.002;6.85;10.4;3;1024.6;0;94.4
5;3;10;22931;13957;6.73;5.47;0.122;6.23;6.85;6.84;0.001;6.85;10;3;1025;0;94
5;3;11;22932;13958;6.01;4.27;0.241;4.85;6.86;6.85;0.001;6.85;11.7;5.3;1025.3;0;81
5;3;12;22933;13959;4.09;2.67;0.222;3.35;6.85;6.83;0.001;6.84;13.4;7.6;1025.6;0;68
5;3;13;22934;13960;2.65;1.81;0.23;2.35;6.84;6.83;0.001;6.84;15;10;1026;0;55
5;3;14;22935;13961;4.3;2.83;0.206;3.57;6.85;6.8;0.004;6.83;16.3;11.7;1026;0;51.3
5;3;15;22936;13962;5.6;4.76;0.087;5.15;6.79;6.77;0.002;6.78;17.6;13.4;1026;0;47.6
5;3;16;22937;13963;4.61;3.13;0.192;3.87;6.81;6.78;0.003;6.8;19;15;1026;0;44
5;3;17;22938;13964;2.16;1.26;0.267;1.72;6.82;6.81;0.001;6.82;20;14.7;1025.7;0;43.7
5;3;18;22939;13965;0.97;0.36;0.52;0.64;6.82;6.81;0.001;6.82;21;14.4;1025.4;0;43.4
5;3;19;22940;13966;1.46;0.49;0.531;1.04;6.82;6.81;0.001;6.82;22;14;1025;0;43
5;3;20;22941;13967;1.18;0.46;0.756;0.67;6.82;6.81;0.001;6.82;21;12.7;1025.7;0;46.3
5;3;21;22942;13968;3.97;1.29;0.535;2.78;6.8;6.78;0.002;6.79;20;11.4;1026.4;0;49.6
5;3;22;22943;13969;3.52;1.37;0.467;2.57;6.81;6.78;0.002;6.79;19;10;1027;0;53
5;3;23;22944;13970;0.78;0.1;1.346;0.33;6.84;6.81;0.002;6.83;16.7;7.7;1028.3;0;64.7
5;4;0;22945;13971;0.37;0.01;3.06;0.09;6.86;6.84;0.001;6.85;14.4;5.4;1029.6;0;76.4
5;4;1;22946;13972;0.15;0.08;0.313;0.11;6.88;6.86;0.002;6.87;12;3;1031;0;88
5;4;2;22947;13973;0.23;0.16;0.179;0.2;6.89;6.86;0.003;6.87;11.7;2.3;1031.3;0;90
5;4;3;22948;13974;0.32;0.25;0.125;0.28;6.87;6.83;0.003;6.84;11.4;1.6;1031.6;0;92
5;4;4;22949;13975;0.41;0.33;0.096;0.37;6.86;6.82;0.003;6.83;11;1;1032;0;94
5;4;5;22950;13976;0.49;0.42;0.078;0.46;6.85;6.81;0.003;6.83;11;0.7;1031.7;0;94
5;4;6;22951;13977;0.58;0.5;0.066;0.54;6.85;6.84;0.001;6.85;11;0.4;1031.4;0;94
5;4;7;22952;13978;4.4;0.61;0.945;2.26;6.84;6.78;0.005;6.82;11;0;1031;0;94
5;4;8;22953;13979;6.35;5.18;0.124;5.65;6.77;6.75;0.001;6.76;10.7;0.3;1031.3;0;90.7
5;4;9;22954;13980;6.51;5.71;0.077;6.18;6.77;6.72;0.004;6.74;10.4;0.6;1031.6;0;87.4
5;4;10;22955;13981;6.78;4.78;0.201;5.98;6.75;6.73;0.001;6.74;10;1;1032;0;84
5;4;11;22956;13982;5.19;4.22;0.127;4.61;6.77;6.75;0.002;6.75;10.7;4.7;1031;0;71
5;4;12;22957;13983;4.08;2.33;0.351;3.02;6.77;6.77;0;6.77;11.4;8.4;1030;0;58
5;4;13;22958;13984;2.51;1.67;0.299;1.93;6.77;6.76;0.001;6.77;12;12;1029;0;45
5;4;14;22959;13985;4.55;2.3;0.335;3.41;6.78;6.74;0.003;6.76;12.7;14.3;1028.7;0;40.7
5;4;15;22960;13986;5.76;4.41;0.136;5.1;6.73;6.71;0.002;6.72;13.4;16.6;1028.4;0;36.4
5;4;16;22961;13987;5.5;2.83;0.347;4.34;6.76;6.72;0.003;6.74;14;19;1028;0;32
5;4;17;22962;13988;2.95;1.18;0.461;2.02;6.78;6.77;0.001;6.77;15;19.3;1027.3;0;32.3
5;4;18;22963;13989;2.56;0.81;0.677;1.53;6.79;6.79;0.001;6.79;16;19.6;1026.6;0;32.6
5;4;19;22964;13990;2.04;0.42;0.838;1.11;6.79;6.78;0.001;6.79;17;20;1026;0;33
5;4;20;22965;13991;2.94;0.96;0.548;1.9;6.78;6.77;0.001;6.78;17;18.3;1026;0;38.3
5;4;21;22966;13992;3.85;2.48;0.273;3.02;6.77;6.74;0.003;6.76;17;16.6;1026;0;43.6
5;4;22;22967;13993;3.95;2.85;0.195;3.3;6.76;6.75;0.001;6.76;17;15;1026;0;49
5;4;23;22968;13994;1.88;0.05;0.953;1.13;6.81;6.78;0.002;6.8;15.7;12;1027;0;61.3
5;5;0;22969;13995;0.36;0;2.316;0.11;6.84;6.81;0.002;6.82;14.4;9;1028;0;73.6
5;5;1;22970;13996;0.12;0.04;0.511;0.08;6.87;6.84;0.002;6.86;13;6;1029;0;86
5;5;2;22971;13997;0.22;0.14;0.23;0.18;6.89;6.87;0.002;6.88;13;5.3;1029;0;89.3
5;5;3;22972;13998;0.32;0.24;0.148;0.28;6.91;6.89;0.001;6.9;13;4.6;1029;0;92.6
5;5;4;22973;13999;0.42;0.34;0.109;0.38;6.92;6.91;0.001;6.91;13;4;1029;0;96
5;5;5;22974;14000;0.52;0.44;0.087;0.48;6.94;6.93;0.001;6.93;12.7;3.7;1028.7;0;96
5;5;6;22975;14001;0.57;0.1;0.778;0.45;6.95;6.93;0.001;6.94;12.4;3.4;1028.4;0;96
5;5;7;22976;14002;6.25;0.71;0.798;3.52;6.92;6.82;0.007;6.87;12;3;1028;0;96
5;5;8;22977;14003;8.62;6.8;0.139;7.57;6.81;6.78;0.003;6.79;12;3.3;1028;0;94.7
5;5;9;22978;14004;8.27;6.36;0.18;7.01;6.79;6.77;0.001;6.78;12;3.6;1028;0;93.4
5;5;10;22979;14005;7.68;5.28;0.217;6.31;6.78;6.77;0.001;6.77;12;4;1028;0;92
5;5;11;22980;14006;5.79;4.23;0.165;5.07;6.79;6.78;0.001;6.78;12.7;7.3;1027.3;0;78
5;5;12;22981;14007;6.47;2.72;0.647;3.93;6.79;6.78;0.001;6.79;13.4;10.6;1026.6;0;64
5;5;13;22982;14008;3.07;2.08;0.222;2.68;6.79;6.78;0.001;6.79;14;14;1026;0;50
5;5;14;22983;14009;4.92;3.04;0.244;3.95;6.79;6.75;0.003;6.77;15.3;16;1025.7;0;44.7
5;5;15;22984;14010;5.84;4.8;0.115;5.43;6.74;6.73;0.001;6.74;16.6;18;1025.4;0;39.4
5;5;16;22985;14011;5.03;2.95;0.267;4.02;6.77;6.73;0.003;6.76;18;20;1025;0;34
5;5;17;22986;14012;2.47;0.69;0.579;1.56;6.78;6.77;0.001;6.78;18.7;20.3;1024.3;0;34.3
5;5;18;22987;14013;0.98;0.15;0.749;0.6;6.78;6.77;0.001;6.78;19.4;20.6;1023.6;0;34.6
5;5;19;22988;14014;1.92;0.39;0.675;1.21;6.79;6.78;0.001;6.78;20;21;1023;0;35
5;5;20;22989;14015;2.03;0.94;0.398;1.56;6.78;6.77;0.001;6.78;20.3;19;1023;0;39.3
5;5;21;22990;14016;3.98;0.63;0.931;2.06;6.76;6.74;0.002;6.75;20.6;17;1023;0;43.6
5;5;22;22991;14017;3.39;1.28;0.505;2.59;6.76;6.73;0.002;6.75;21;15;1023;0;48
5;5;23;22992;14018;1.25;0.22;0.718;0.73;6.8;6.77;0.002;6.79;19;12;1023.7;0;57.7
5;6;0;22993;14019;0.37;0;2.172;0.12;6.82;6.8;0.002;6.81;17;9;1024.4;0;67.4
5;6;1;22994;14020;0.31;0.16;0.327;0.24;6.83;6.81;0.001;6.82;15;6;1025;0;77
5;6;2;22995;14021;0.5;0.35;0.183;0.42;6.83;6.81;0.001;6.82;14.3;5.3;1024.7;0;80.7
5;6;3;22996;14022;0.56;0.03;1.241;0.25;6.82;6.79;0.003;6.81;13.6;4.6;1024.4;0;84.4
5;6;4;22997;14023;0.38;0.09;0.619;0.23;6.82;6.76;0.007;6.78;13;4;1024;0;88
5;6;5;22998;14024;0.5;0.01;0.956;0.27;6.78;6.75;0.003;6.77;12.7;3.7;1023.7;0;87.7
5;6;6;22999;14025;0.49;0.19;0.439;0.34;6.8;6.79;0.001;6.8;12.4;3.4;1023.4;0;87.4
5;6;7;23000;14026;5.26;0.45;1.145;2.45;6.8;6.72;0.006;6.76;12;3;1023;0;87
5;6;8;23001;14027;7.5;5.58;0.179;6.36;6.71;6.68;0.003;6.69;12;3.3;1023;0;84
5;6;9;23002;14028;7.88;5.78;0.189;7.13;6.69;6.65;0.003;6.67;12;3.6;1023;0;81
5;6;10;23003;14029;8.02;5.23;0.217;6.59;6.71;6.69;0.002;6.7;12;4;1023;0;78
5;6;11;23004;14030;5.76;4.26;0.155;4.99;6.7;6.69;0.001;6.7;13.3;7.7;1022.3;0;65.3
5;6;12;23005;14031;5.88;3.4;0.412;4.16;6.73;6.71;0.001;6.72;14.6;11.4;1021.6;0;52.6
5;6;13;23006;14032;5.68;2.36;0.471;4.45;6.74;6.73;0.001;6.73;16;15;1021;0;40
5;6;14;23007;14033;5.91;2.99;0.478;4;6.74;6.7;0.003;6.72;18;16.7;1020.7;0;35
5;6;15;23008;14034;5.89;4.09;0.217;5.22;6.7;6.68;0.001;6.69;20;18.4;1020.4;0;30
5;6;16;23009;14035;5.49;3.1;0.288;4.35;6.73;6.7;0.003;6.71;22;20;1020;0;25
5;6;17;23010;14036;3.39;2.06;0.26;2.78;6.74;6.72;0.001;6.73;22.7;20;1019.3;0;25.7
5;6;18;23011;14037;2.23;1.37;0.26;1.85;6.75;6.74;0.001;6.75;23.4;20;1018.6;0;26.4
5;6;19;23012;14038;2.43;0.99;0.467;1.86;6.76;6.75;0.001;6.76;24;20;1018;0;27
5;6;20;23013;14039;2.06;0.43;0.83;1.12;6.77;6.76;0;6.77;23.3;17.7;1018;0;31
5;6;21;23014;14040;2.84;1.06;0.474;2.01;6.77;6.76;0.001;6.77;22.6;15.4;1018;0;35
5;6;22;23015;14041;3;1.36;0.501;2;6.77;6.76;0.001;6.76;22;13;1018;0;39
5;6;23;23016;14042;1.57;0.28;0.772;1.24;6.79;6.77;0.002;6.78;19.7;10.3;1019;0;50.3
5;7;0;23017;14043;1.42;0.56;0.512;0.94;6.81;6.79;0.002;6.8;17.4;7.6;1020;0;61.6
5;7;1;23018;14044;0.4;0;2.511;0.11;6.84;6.81;0.003;6.83;15;5;1021;0;73
5;7;2;23019;14045;0.16;0.08;0.371;0.12;6.87;6.85;0.002;6.86;14.3;4;1021.3;0;77.3
5;7;3;23020;14046;0.27;0.18;0.196;0.23;6.89;6.87;0.001;6.88;13.6;3;1021.6;0;81.6
5;7;4;23021;14047;0.38;0.29;0.133;0.33;6.91;6.89;0.001;6.9;13;2;1022;0;86
5;7;5;23022;14048;0.48;0.39;0.101;0.44;6.93;6.91;0.001;6.92;12.3;2;1021.7;0;88
5;7;6;23023;14049;0.57;0.46;0.12;0.52;6.93;6.92;0;6.93;11.6;2;1021.4;0;90
5;7;7;23024;14050;2.51;0.13;1.128;1.18;6.93;6.92;0.001;6.93;11;2;1021;0;92
5;7;8;23025;14051;7.36;3.4;0.421;5.18;6.91;6.86;0.005;6.89;10.7;2.7;1021;0;92
5;7;9;23026;14052;10.99;7.92;0.197;9.18;6.85;6.77;0.006;6.81;10.4;3.4;1021;0;92
5;7;10;23027;14053;11.29;9.29;0.102;10.25;6.77;6.75;0.002;6.76;10;4;1021;0;92
5;7;11;23028;14054;9.74;8.49;0.074;9.07;6.76;6.75;0.001;6.76;12.7;7;1020.3;0;78.3
5;7;12;23029;14055;7.64;6.16;0.116;6.85;6.79;6.76;0.002;6.78;15.4;10;1019.6;0;64.6
5;7;13;23030;14056;5.59;4.29;0.177;5.21;6.8;6.79;0.001;6.8;18;13;1019;0;51
5;7;14;23031;14057;5.96;5.18;0.094;5.45;6.8;6.79;0.001;6.8;19.7;15;1018.3;0;45.3
5;7;15;23032;14058;6.27;5.53;0.067;5.92;6.79;6.77;0.001;6.78;21.4;17;1017.6;0;39.6
5;7;16;23033;14059;5.87;4.6;0.129;5.2;6.8;6.77;0.003;6.79;23;19;1017;0;34
5;7;17;23034;14060;5.05;4.45;0.075;4.7;6.8;6.8;0;6.8;23.3;19;1016.3;0;33.7
5;7;18;23035;14061;4.92;3.28;0.233;4.27;6.83;6.8;0.002;6.82;23.6;19;1015.6;0;33.4
5;7;19;23036;14062;4.3;2.49;0.289;3.51;6.84;6.82;0.002;6.83;24;19;1015;0;33
5;7;20;23037;14063;4.79;3;0.296;4.26;6.84;6.83;0.001;6.83;22.3;17.3;1015;0;37
5;7;21;23038;14064;5.04;3.97;0.132;4.45;6.84;6.83;0.001;6.83;20.6;15.6;1015;0;41
5;7;22;23039;14065;4.54;3.14;0.201;3.93;6.87;6.84;0.002;6.85;19;14;1015;0;45
5;7;23;23040;14066;3.13;2.81;0.074;2.92;6.89;6.87;0.001;6.88;16.7;11.3;1015.7;0;55.3
5;1;0;23041;14067;3.16;1.87;0.306;2.7;6.9;6.88;0.001;6.89;14.4;8.6;1016.4;0;65.6
5;1;1;23042;14068;3.09;1.65;0.331;2.47;6.92;6.9;0.002;6.91;12;6;1017;0;76
