ZN-E,PH-E,DBO-E,DQO-E,SS-E,SSV-E,SED-E,COND-E,PH-P,DBO-P,SS-P,SSV-P,SED-P,COND-P,PH-D,DBO-D,DQO-D,SS-D,SSV-D,SED-D,COND-D,PH-S,DBO-S,DQO-S,SS-S,SSV-S,SED-S,COND-S,RD-DBO-P,RD-SS-P,RD-SED-P,RD-DBO-S,RD-DQO-S,RD-DBO-G,RD-DQO-G,RD-SS-G
2.2561443824287153e-09,1.450891451426628e-08,4.740401404745853e-09,4.7921491219682366e-08,-2.2863283932750278e-08,4.732916947247645e-09,-2.9330284312401034e-09,-1.7781731198596162e-08,-2.7290020687686933e-08,-1.1185807835545347e-09,1.127641424680803e-09,1.4270914561187453e-08,5.957089888042333e-08,1.7934566387545203e-08,-9.306095893890642e-09,1.2988134345803815e-08,-1.597004839481997e-08,-1.2179387831601218e-08,-7.189407791319269e-09,2.3129746340444512e-08,-2.0145575652108505e-08,8.547654944957017e-11,-6.139123320814122e-09,-5.9524425610746334e-08,4.329641478673096e-09,6.976006022840764e-09,7.391776246645776e-09,-1.5503617833978467e-08,1.2724523879015237e-08,2.654293784765116e-08,-1.995225173967441e-08,-5.274300302060553e-10,-2.9471646234568993e-08,-2.5558798549818462e-09,-5.882502240872611e-08,4.272189130238857e-09
5.358054222526221e-09,1.450891451426628e-08,-4.849636414672176e-09,2.457974013214681e-08,-8.771167570031935e-09,-4.47977419049117e-09,8.717191413154524e-10,-2.5213137355706294e-08,-2.7953834802474375e-08,5.557912241549445e-09,-2.0747455975467233e-09,1.1430971058601358e-08,2.2317007353223062e-08,1.7233399707272667e-08,-9.306095893890642e-09,6.562098531226468e-09,-2.7742808161868027e-08,-3.177195007086908e-09,4.645793194590908e-10,2.3129746340444512e-08,-7.706659088668744e-09,-7.321399653203997e-09,-5.031701000302036e-09,1.1489846518664137e-08,1.1221883700063273e-09,-2.8178440913961822e-08,-1.469943819443209e-10,-1.375765834588094e-09,5.235028832650812e-08,-3.131746018070203e-08,1.4248242863335037e-08,-1.477742939126614e-08,1.9307066223550606e-09,-1.3808141408055974e-08,6.339360425489105e-10,1.1969952085078006e-08
-1.4857073571405977e-08,4.787029017627731e-08,-1.156312046113328e-09,1.0457929022766876e-08,-3.2622945872473608e-09,-2.110795482845873e-09,-3.25085752761467e-09,-1.4193857811317656e-08,3.198271714133227e-08,1.8389204492486044e-08,-1.6492935767109529e-09,2.9405889945266495e-08,-5.157935245581058e-09,1.1841598479556126e-08,-9.306095893890642e-09,-7.999659545898652e-10,5.510013834086891e-09,-1.2179387831601218e-08,2.9355889941129476e-09,2.3129746340444512e-08,1.3770433682225303e-08,-7.27769988717597e-09,-1.2783657243886637e-08,1.1718856107734155e-08,1.1740050043229644e-08,2.4662142883435934e-09,-2.311616537076233e-09,-2.340954230461989e-08,1.1257883514304012e-09,-6.444888511758506e-09,1.8324219475118753e-08,4.4885029026886514e-10,7.2368746550921514e-09,-1.8091089737382049e-09,-1.3087971262315534e-08,-1.3471482207538799e-08
-7.489191600207334e-09,1.450891451426628e-08,-1.31517378099133e-08,-2.065271911821931e-09,5.644566702933673e-09,1.1722864567964564e-08,7.128046000670629e-10,-5.839880579117107e-08,-8.656276628826731e-08,3.1950549983505994e-09,-1.0939065764326017e-09,2.798591880459611e-08,1.3934486398081702e-08,2.1363100843885263e-08,-2.0607752393431156e-08,6.9161630866787505e-09,8.274835261445901e-10,-6.655079987094581e-09,-4.718399559955344e-09,-6.665093615909612e-10,3.002947090990915e-08,-7.321399653203997e-09,2.3184210246052217e-09,5.956789894678849e-09,5.3653158582633864e-09,2.0179140136633578e-08,6.333397070679148e-10,5.879612019477065e-08,-2.5013980664567725e-08,-5.938991964882234e-09,-6.339244407183031e-10,2.5469312214809747e-09,-3.454668162650165e-09,9.774060671929874e-09,1.4686678817543708e-09,1.4083734178882423e-10
-1.8023568956748726e-09,6.699544563559812e-08,-2.834806556162306e-10,-5.313706696874476e-10,1.2690624884292845e-08,2.5394201186301757e-09,-2.9330284312401034e-09,2.0295673142101123e-08,-2.7290020687686933e-08,-3.0145517748714212e-09,2.1084804457949247e-09,1.4270914561187453e-08,1.3934486398081702e-08,3.988531283027896e-09,-9.306095893890642e-09,5.980134387684188e-09,-9.642002959941998e-10,9.828308722426016e-10,-1.3216137184635102e-08,1.4025586303478832e-08,-5.5878900617756244e-08,-7.27769988717597e-09,2.0403494171983283e-10,-5.302815894725477e-10,-1.5272555442535918e-09,1.5289577659505227e-09,7.391776246645776e-09,9.836119652106845e-08,1.3961628589354014e-09,-2.1475080047572703e-09,8.655558936254693e-09,-3.4931096348778112e-09,-1.276767233604481e-11,9.827177405163923e-10,-6.048747336340199e-10,3.000991843915557e-09
3.5029053130353205e-09,1.450891451426628e-08,-1.1136908062425732e-09,9.232461350983101e-09,2.5701963335400535e-09,-1.114800474155686e-08,7.84555609367743e-09,-1.4492462785398175e-10,-2.7290020687686933e-08,,-1.158874066153892e-09,-5.1239766873933945e-09,-1.1213076467342376e-08,1.1771481789324412e-08,-2.0607752393431156e-08,5.980134387684188e-09,2.486299333082087e-09,4.599379477276955e-08,2.764460882431763e-11,4.219327465193601e-08,-7.343196051223799e-09,8.547654944957017e-11,5.640688027774843e-09,9.085820928955712e-09,-1.5272555442535918e-09,1.5071697667679018e-08,7.391776246645776e-09,5.276918213503734e-08,,-1.713692709959247e-08,2.031507351230033e-08,-9.822348934207525e-09,-1.7540036090224476e-10,-9.841007342359376e-09,-1.8749975905230087e-08,1.0981225984085796e-08
1.3866038872656361e-09,4.787029017627731e-08,-1.0575864850537187e-08,-1.1674887168133807e-08,2.2002008659427474e-08,-1.114800474155686e-08,-1.0224694424465497e-08,-1.8774571786117633e-08,3.198271714133227e-08,-1.753329426090744e-10,-3.250487101702504e-09,7.332626728029368e-09,-1.1213076467342376e-08,1.8215033037449757e-08,-9.306095893890642e-09,5.980134387684188e-09,1.216617084853766e-11,1.482719053091941e-08,3.839578710529423e-09,2.8109430338929542e-08,-1.1512800490720565e-08,-7.321399653203997e-09,-5.031701000302036e-09,4.277769666272135e-09,-2.0450927618043124e-09,-3.1573183512101366e-09,-2.311616537076233e-09,-2.802724052841654e-08,-1.1971948321587433e-08,4.056252278505923e-10,7.214827263402057e-09,-1.0220229107460455e-08,-1.0925699955866008e-08,-5.555638893373072e-09,4.118549667975202e-09,1.7612777902797916e-10
8.614721158650696e-09,4.787029017627731e-08,2.4494959616205847e-08,-3.8076174435630605e-08,-2.695963202681284e-09,-5.6889742250376685e-08,7.128046000670629e-10,2.9201441709147957e-08,-2.7290020687686933e-08,-2.7215634190724813e-09,-2.4498903461456223e-09,-3.729861397516743e-08,7.879345231831536e-09,3.3128336518473134e-08,-9.306095893890642e-09,-5.3270445832254154e-08,3.60330385529295e-08,-2.4950540800094956e-09,-9.84113779356477e-09,2.3129746340444512e-08,-9.799432554302712e-08,-7.321399653203997e-09,4.533265707262757e-09,-5.302815894725477e-10,3.811804316633527e-09,2.485205485847075e-08,7.391776246645776e-09,1.0970594432890834e-08,6.175934125218774e-09,1.2365759111121477e-09,2.463726844759151e-08,-1.901588997377246e-09,2.3958807160440188e-09,-1.9489423186414e-08,9.564002478867906e-09,-2.5494842792461725e-08
9.00161389871812e-09,2.501861551262863e-09,-5.171388783864472e-08,-5.531015867532574e-09,5.968184668692089e-09,4.156673161052893e-12,-2.132110810126875e-08,-2.67172965973117e-08,1.1846773145807177e-09,-3.783901691978286e-09,4.423194588376589e-10,1.901554502747871e-08,1.360704993125239e-09,9.67516400329771e-09,-1.7297251825310056e-09,1.2406170146750384e-08,-4.414699938948274e-09,-2.3295183670946074e-08,-1.0564407237900753e-08,-4.1827339647415585e-09,-1.8735121232182905e-09,-7.27769988717597e-09,3.4258433589950954e-09,7.07248148934525e-11,-7.3841525949358555e-09,-1.6224126694885932e-09,2.886151873049414e-09,4.351605897845445e-08,1.9384522098597756e-08,-1.5092246896664108e-09,1.2239722291251809e-09,7.248731503928241e-09,-4.183106694366501e-09,2.0818389900867373e-08,2.3033996932042555e-09,9.353159358127527e-10
2.643037066984988e-09,-4.616248383548793e-09,8.484457181268112e-08,-2.8264166340719044e-08,-1.53170625072363e-08,9.80004295492165e-08,-3.25085752761467e-09,-1.0073330614090992e-08,1.5165804723160647e-09,2.3078315040253594e-10,2.7027594606821026e-08,5.2933298189117295e-08,-5.031757233098233e-10,-2.2472475658119606e-08,-3.6552675886092345e-09,1.4860191632770636e-08,7.784844990865736e-09,-1.9135157791616564e-08,-6.285418074902793e-09,2.3129746340444512e-08,4.93919236621565e-08,-7.27769988717597e-09,4.533265707262757e-09,6.681795283736136e-09,-1.3758886807657689e-08,-1.6224126694885932e-09,7.391776246645776e-09,-1.9571801512796583e-08,-7.587467765191036e-09,-3.5887641747223142e-09,2.911141627759406e-08,-1.893675105613113e-08,1.225673329496857e-08,3.7745444547709894e-09,1.7954739084391491e-09,-6.46232978240846e-09
1.5747083415007523e-08,2.501861551262863e-09,4.5537454251842746e-08,-1.5951624687815524e-08,-5.7593411817435936e-08,1.572964536400434e-08,-1.8469847873348044e-08,-4.167418854450489e-09,-2.8949552199897255e-08,-1.5378957662903758e-08,1.2616852895774855e-08,3.037532003702381e-08,5.304632777480833e-08,1.464626525615742e-08,7.646393407334529e-09,-4.4590142689315826e-10,-8.054429789794426e-09,-1.1979528480310364e-09,1.05390364879554e-07,1.7136193264377653e-07,1.486082301660474e-08,8.547654944957017e-11,-9.033873926700409e-10,2.6143009757007007e-08,-2.0450927618043124e-09,-1.3888291960917343e-08,2.886151873049414e-09,2.6099980621197005e-08,-2.6123608831696288e-08,5.4736757904017e-09,-4.9280427516507075e-08,1.2348411959628436e-08,1.2762809753485982e-08,-1.2093993695394545e-08,6.26050716823201e-09,-6.46232978240846e-09
1.5747083415007523e-08,8.054535302615129e-10,7.1884105889985506e-09,1.5058016222813109e-09,-2.5341542475576517e-09,-2.957338696152334e-08,7.128046000670629e-10,-3.233775225375268e-08,1.1846773145807177e-09,-2.1231293390044925e-08,4.4640723340094723e-08,-1.5675893028088694e-08,-5.031757233098233e-10,-9.924852228948566e-08,-1.7297251825310056e-09,1.8604306317726582e-08,1.216617084853766e-11,-5.657539103864906e-08,-1.562690488121632e-08,1.4025586303478832e-08,1.1481949435676597e-07,8.547654944957017e-11,-1.3489245387354742e-08,-2.9343072138754422e-09,1.0186538501599784e-08,4.340724113482963e-09,2.886151873049414e-09,7.957125403024179e-09,-1.535709470701363e-08,1.271543670355868e-08,-2.3782008473638427e-08,3.849797458599369e-08,-1.3894635442213144e-09,1.9104242077183642e-08,-1.2673463251067218e-09,1.302925745072514e-08
-3.749898458416112e-08,2.501861551262863e-09,9.618345425677077e-10,-1.0669961580944687e-09,-4.269536182932576e-10,-1.149896911023518e-08,7.128046000670629e-10,1.5275739562170543e-09,-2.928145537151039e-08,-4.949491594352651e-08,2.1863529542365256e-08,8.790541627945458e-10,-1.1213076467342376e-08,2.020304631922265e-09,7.646393407334529e-09,2.1058327859257986e-08,-1.466192792176635e-10,-2.3295183670946074e-08,-1.0564407237900753e-08,-6.665093615909612e-10,3.933555314805659e-09,-7.321399653203997e-09,4.533265707262757e-09,4.277769666272135e-09,-2.0450927618043124e-09,2.7079531950136015e-08,2.886151873049414e-09,4.66225083539662e-09,2.3269335569509053e-08,2.8893164527588056e-08,3.0628750091743484e-09,1.770137258993998e-08,2.436783108628049e-09,-2.445577740317617e-09,-3.177485163874394e-09,-1.1617696582533199e-08
1.4543100335107084e-09,-4.616248383548793e-09,3.00191893565227e-08,-2.5196363884205653e-08,-1.4014914784254984e-09,1.1254911669311696e-08,2.7187123108340927e-08,-4.37405207609487e-08,1.1846773145807177e-09,2.7795301282829143e-08,1.0915044812431773e-08,-2.4034152557028676e-08,8.972059761802598e-10,-4.972037448425226e-09,-1.7297251825310056e-09,-1.833218088442834e-08,-2.4425176547993033e-08,-1.1908472194455122e-09,-4.4555357847642085e-08,2.3129746340444512e-08,-1.3143381938363063e-09,-7.321399653203997e-09,-5.031701000302036e-09,1.7862413326241722e-08,-1.3758886807657689e-08,6.894445347960243e-09,-1.469943819443209e-10,6.804915964053748e-09,-7.393338663508331e-09,1.832759977116183e-08,-6.605785585200863e-09,-1.893675105613113e-08,-2.9471646234568993e-08,1.8397906531575359e-09,9.564002478867906e-09,-5.47360368141625e-09
-1.3640297447103933e-08,2.1627020840853106e-08,4.330255154449958e-08,5.960063331755805e-08,-4.3063763666140176e-10,-1.1294239932180261e-08,7.128046000670629e-10,-1.5416791732114632e-08,-2.7953834802474375e-08,-4.9842711735692546e-08,-9.280116453069809e-09,-5.285547999278606e-09,2.2317007353223062e-08,2.2071449889971007e-08,-1.7297251825310056e-09,5.8450614348615204e-08,5.7009809761865426e-08,-1.2179387831601218e-08,-1.5460757674112813e-12,2.3129746340444512e-08,1.480490552374647e-08,8.547654944957017e-11,5.640688027774843e-09,3.3965587231676864e-08,-2.0450927618043124e-09,-1.9158855835144095e-08,-1.469943819443209e-10,1.1697371404828516e-08,-1.6493968413300308e-09,-1.2410082850244919e-08,-4.76688277739612e-09,6.706251276522579e-09,-1.9186520816560915e-08,-1.0611723435735576e-10,-2.7026430426957404e-08,4.8018426457296925e-09
-5.706100925095825e-09,2.1627020840853106e-08,-7.255024248031816e-09,-4.483691284917768e-08,1.4375335366523245e-09,-3.928327707569679e-08,7.84555609367743e-09,4.48227706062454e-08,-2.7953834802474375e-08,-2.287960831903746e-08,2.9090772013518063e-09,3.880569643399667e-09,3.2245857095603014e-09,3.117943458974537e-08,-3.6552675886092345e-09,-1.1241929165350939e-07,-4.036913825444799e-08,-1.6339413710930728e-08,-4.286785815210692e-08,2.3129746340444512e-08,-3.556585204123053e-08,-7.321399653203997e-09,-2.3054212094919535e-08,-1.3697917244925861e-09,2.1382495440924743e-08,-7.151021552687098e-09,2.886151873049414e-09,3.390841052386406e-08,9.839044690096443e-09,7.432654658412474e-09,3.0628750091743484e-09,-1.0699086894216947e-09,-5.1902595332720125e-08,2.478552385554167e-08,2.197868420594773e-08,-1.5713759515811887e-08
2.2561443824287153e-09,-4.616248383548793e-09,1.4195609132627851e-09,-6.208784597561134e-10,4.3500949786778875e-09,3.412578042372161e-08,-2.132110810126875e-08,3.5507947027113573e-08,1.5165804723160647e-09,-1.2237275304194384e-08,1.127641424680803e-09,1.0657285498538727e-08,4.979194989651603e-08,-3.479864485456119e-08,-9.306095893890642e-09,2.958432054889215e-08,-2.816959332463398e-08,-1.2179387831601218e-08,-2.126910092492551e-09,1.4025586303478832e-08,1.5531831820680964e-08,-7.2339956247446935e-09,-3.92427867978995e-09,-3.693418015870975e-08,9.668701284049064e-09,5.919089351991147e-08,2.886151873049414e-09,1.488810297267662e-08,1.128178428455584e-08,2.654293784765116e-08,6.892631687627215e-09,1.4619707666696513e-09,-9.913548204565359e-09,-1.3808141408055974e-08,-9.3119820743226e-09,-6.991981660320334e-09
5.822325510607129e-09,1.450891451426628e-08,5.893507348808669e-10,1.4751199262086345e-08,-3.0195811406841244e-09,6.692436715916017e-09,4.358637617496441e-09,-2.1169307862223263e-08,-2.7290020687686933e-08,3.1950549983505994e-09,1.0915044812431773e-08,-2.4034152557028676e-08,1.3934486398081702e-08,-2.2121892317983338e-08,4.4647720631729726e-08,-1.3424137912387835e-08,1.2600243293192648e-08,-7.337220941927569e-09,-4.286785815210692e-08,1.4025586303478832e-08,1.1040702352360654e-08,-7.27769988717597e-09,-5.031701000302036e-09,1.3054362035802569e-08,1.0186538501599784e-08,3.06654319714994e-08,2.886151873049414e-09,5.9522897277730635e-08,-2.481617578098394e-09,-7.556764436422725e-09,8.655558936254693e-09,1.4627012823176244e-08,-1.187552056691743e-09,-1.123692072724225e-08,-1.8749975905230087e-08,-5.208776909793045e-09
9.8034481643694e-09,6.699544563559812e-08,-2.834806556162306e-10,3.56337486184799e-08,1.3337860760298526e-08,6.018276849095727e-10,8.717191413154524e-10,-1.3226583106540346e-08,-8.656276628826731e-08,1.3425309253189965e-08,-6.0777294308422825e-09,1.6949286640866035e-08,3.6900617006452308e-09,-2.2181627090667178e-09,-2.0607752393431156e-08,2.713029911838305e-08,1.0353593316025922e-08,-7.337220941927569e-09,1.9486724872619376e-09,-6.665093615909612e-10,5.571018368843994e-09,-7.2339956247446935e-09,-1.4596667707866828e-08,-3.369064449643133e-08,4.329641478673096e-09,-1.0220831347940162e-08,-2.311616537076233e-09,1.0483120982396343e-08,2.3269335569509053e-08,-5.0730733391901595e-08,-6.149305509239866e-10,-2.685751099296141e-08,2.296613166308248e-08,-4.159725564001349e-09,1.6025305527023193e-08,1.2001426935581705e-09
-5.362513211260023e-10,4.787029017627731e-08,-2.1283353968115648e-08,-4.305548140237647e-09,-1.5817225751391106e-08,1.1313405656743214e-08,-2.132110810126875e-08,-7.145940617014901e-09,1.5165804723160647e-09,5.940169467422152e-10,-4.476535919728519e-09,-3.219289612665932e-09,1.160710660919051e-08,-4.193571934152374e-09,-9.306095893890642e-09,-1.2842173768845555e-08,1.0353593316025922e-08,-1.6339413710930728e-08,5.150384257968099e-09,2.3129746340444512e-08,-3.1577979120456234e-08,-7.321399653203997e-09,5.640688027774843e-09,-1.1100398933372446e-08,3.811804316633527e-09,-1.4567501760431867e-08,2.886151873049414e-09,4.55900346363336e-08,-5.78683378993361e-08,-2.576972302215097e-09,-1.0131016581205188e-09,-6.712069344771976e-09,8.578517410318121e-10,1.8397906531575359e-09,6.097103377733504e-09,-7.521635203566746e-09
1.5747083415007523e-08,1.450891451426628e-08,1.4227972966462943e-10,-1.3517221897352272e-08,-1.5817225751391106e-08,2.4206775472990216e-11,-2.9330284312401034e-09,-2.4118033126185878e-08,-8.656276628826731e-08,5.7960930499589836e-09,-8.479519642001776e-09,1.1592542481508872e-08,1.3934486398081702e-08,-4.447474521995787e-08,-2.0607752393431156e-08,-4.5563173893536923e-11,-7.144497271571737e-09,2.382938335543372e-08,-1.2251906933435919e-08,-4.1827339647415585e-09,1.3239218388250151e-08,-7.27769988717597e-09,3.4258433589950954e-09,1.954143358240401e-08,1.5525598362486903e-08,-1.6224126694885932e-09,6.333397070679148e-10,-4.6285317356620226e-08,4.233527417518701e-09,4.322656144140069e-08,-1.0283591145299198e-08,8.58697202232861e-09,-2.9471646234568993e-08,1.2564288498495557e-10,2.122279962879503e-09,-9.56966667020609e-09
6.624159776258409e-09,8.054535302615129e-10,-6.467435420542955e-09,2.763927620108575e-08,-7.476695818020573e-09,-2.0419189783460467e-08,-2.132110810126875e-08,-6.306495548002999e-09,1.1846773145807177e-09,1.6914787570598833e-08,1.0734802491363382e-08,-1.4902207912115273e-08,8.972059761802598e-10,3.0478267909472834e-08,-1.7297251825310056e-09,-1.2488109268904424e-08,-1.960977824566612e-08,-6.655079987094581e-09,1.239755692550304e-08,1.4025586303478832e-08,-3.1522061627597964e-08,-7.321399653203997e-09,-9.033873926700409e-10,-4.975830164566375e-09,5.3653158582633864e-09,2.0179140136633578e-08,1.4665976766359279e-08,2.9583196337057416e-08,-1.9268037165787177e-09,-8.505699389260712e-08,-1.0283591145299198e-08,-3.203909526572346e-09,-1.0843897002565939e-08,-4.808868026007218e-09,5.631690402907452e-08,5.8686176807043466e-08
3.6230624750333007e-10,4.787029017627731e-08,-9.287928426360281e-09,4.976382594890083e-08,1.4861044661529377e-07,2.4181913804710575e-08,-1.434727114890677e-08,-1.872343990960701e-08,1.5165804723160647e-09,-2.0278570267429075e-08,-8.913856319736624e-08,6.477778713431803e-08,-1.1213076467342376e-08,2.9826132674770633e-09,-9.306095893890642e-09,4.4890413608555946e-08,3.475268295360934e-08,-4.4095313178615925e-08,-5.260946345231332e-09,-6.665093615909612e-10,5.71081185118949e-09,-7.27769988717597e-09,-2.3054212094919535e-08,-3.693418015870975e-08,3.811804316633527e-09,1.1322676407576893e-08,-2.311616537076233e-09,1.822167125520302e-09,6.406043295825725e-08,-2.3254986381004983e-08,-4.76688277739612e-09,3.089411393375485e-09,-1.140480071493144e-10,1.6851255835170775e-08,2.01635327323757e-08,3.054339248187432e-08
5.822325510607129e-09,-4.616248383548793e-09,-5.855756768369247e-08,-1.8463462980733425e-09,-2.3010356509090002e-08,-1.0409383222054203e-07,-2.9330284312401034e-09,1.3315992308804425e-08,1.5165804723160647e-09,-4.919245233381275e-08,5.1045497384549776e-08,1.1444262915105696e-07,1.3934486398081702e-08,-4.9508780852747236e-08,-9.306095893890642e-09,2.713029911838305e-08,-1.8860894956951313e-08,4.183376889344004e-08,-3.250189894998812e-08,-4.1827339647415585e-09,1.9323993738495915e-08,-7.2339956247446935e-09,-1.4596667707866828e-08,1.3035074408751512e-10,-7.3841525949358555e-09,6.609128533341391e-08,-2.311616537076233e-09,2.5630234046225553e-08,5.223887944438843e-08,-2.262261622476558e-08,4.9777533761563575e-09,-2.685751099296141e-08,1.588106790517685e-08,9.827177405163923e-10,-3.6499789857202813e-09,-2.4965189249215314e-08
